city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Joué-sur-Erdre,47.4956,-1.4203,France,FR,Pays de la Loire,,2516,2516
Saint-Contest,49.2136,-0.4017,France,FR,Normandie,,2515,2515
Montrevel-en-Bresse,46.3367,5.1283,France,FR,Auvergne-Rhône-Alpes,,2515,2515
Saint-Dolay,47.5447,-2.1544,France,FR,Bretagne,,2515,2515
Balan,45.8342,5.0983,France,FR,Auvergne-Rhône-Alpes,,2513,2513
Monchecourt,50.3039,3.2094,France,FR,Hauts-de-France,,2512,2512
Druelle,44.3444,2.4931,France,FR,Occitanie,,2512,2512
Guérigny,47.0878,3.1947,France,FR,Bourgogne-Franche-Comté,,2511,2511
Bouligny,49.2917,5.7425,France,FR,Grand Est,,2511,2511
Aiguefonde,43.4939,2.3167,France,FR,Occitanie,,2511,2511
Lamalou-les-Bains,43.5975,3.0797,France,FR,Occitanie,,2508,2508
Allex,44.7639,4.9167,France,FR,Auvergne-Rhône-Alpes,,2508,2508
Le Thoronet,43.4519,6.3039,France,FR,Provence-Alpes-Côte d’Azur,,2507,2507
Pont-sur-Sambre,50.2239,3.8472,France,FR,Hauts-de-France,,2505,2505
Grisy-Suisnes,48.6844,2.6669,France,FR,Île-de-France,,2505,2505
Liré,47.3433,-1.1644,France,FR,Pays de la Loire,,2505,2505
Tourville-la-Rivière,49.3286,1.1053,France,FR,Normandie,,2504,2504
Camaret-sur-Mer,48.2756,-4.5975,France,FR,Bretagne,,2504,2504
Hermes,49.3575,2.2461,France,FR,Hauts-de-France,,2504,2504
Taden,48.4756,-2.0178,France,FR,Bretagne,,2504,2504
Vieux-Berquin,50.6947,2.6444,France,FR,Hauts-de-France,,2503,2503
Alixan,44.9750,5.0275,France,FR,Auvergne-Rhône-Alpes,,2503,2503
Seillons-Source-d’Argens,43.4964,5.8836,France,FR,Provence-Alpes-Côte d’Azur,,2502,2502
Étrembières,46.1775,6.2258,France,FR,Auvergne-Rhône-Alpes,,2501,2501
Trégastel,48.8169,-3.5136,France,FR,Bretagne,,2501,2501
Gamaches,49.9867,1.5572,France,FR,Hauts-de-France,,2501,2501
Pouilly-sous-Charlieu,46.1447,4.1089,France,FR,Auvergne-Rhône-Alpes,,2501,2501
Chatte,45.1436,5.2831,France,FR,Auvergne-Rhône-Alpes,,2500,2500
Saint-Quentin-de-Baron,44.8178,-0.2869,France,FR,Nouvelle-Aquitaine,,2499,2499
Josselin,47.9558,-2.5483,France,FR,Bretagne,,2498,2498
Lion-sur-Mer,49.3011,-0.3189,France,FR,Normandie,,2498,2498
Colleville-Montgomery,49.2744,-0.3003,France,FR,Normandie,,2496,2496
Falck,49.2242,6.6378,France,FR,Grand Est,,2495,2495
Nieul-le-Dolent,46.5750,-1.5089,France,FR,Pays de la Loire,,2495,2495
Rouillé,46.4206,0.0397,France,FR,Nouvelle-Aquitaine,,2495,2495
Camphin-en-Pévèle,50.5953,3.2600,France,FR,Hauts-de-France,,2493,2493
Guiclan,48.5500,-3.9619,France,FR,Bretagne,,2493,2493
Talensac,48.1089,-1.9261,France,FR,Bretagne,,2492,2492
Saint-Valéry-sur-Somme,50.1883,1.6294,France,FR,Hauts-de-France,,2491,2491
Saint-Jean-de-Muzols,45.0817,4.8139,France,FR,Auvergne-Rhône-Alpes,,2491,2491
Riom-ès-Montagnes,45.2819,2.6597,France,FR,Auvergne-Rhône-Alpes,,2491,2491
Cubzac-les-Ponts,44.9706,-0.4542,France,FR,Nouvelle-Aquitaine,,2490,2490
Pavie,43.6100,0.5919,France,FR,Occitanie,,2490,2490
Roumazières,45.8950,0.5753,France,FR,Nouvelle-Aquitaine,,2490,2490
Bono,47.6403,-2.9508,France,FR,Bretagne,,2489,2489
Chadrac,45.0636,3.9058,France,FR,Auvergne-Rhône-Alpes,,2488,2488
Arthès,43.9542,2.2083,France,FR,Occitanie,,2488,2488
Solliès-Ville,43.1822,6.0383,France,FR,Provence-Alpes-Côte d’Azur,,2488,2488
Port-Sainte-Foy-et-Ponchapt,44.8436,0.2103,France,FR,Nouvelle-Aquitaine,,2488,2488
Théding,49.1283,6.8931,France,FR,Grand Est,,2487,2487
Bourganeuf,45.9536,1.7556,France,FR,Nouvelle-Aquitaine,,2487,2487
Larçay,47.3681,0.7800,France,FR,Centre-Val de Loire,,2486,2486
Offendorf,48.7119,7.9161,France,FR,Grand Est,,2486,2486
Condette,50.6544,1.6333,France,FR,Hauts-de-France,,2486,2486
Caulnes,48.2889,-2.1547,France,FR,Bretagne,,2486,2486
Boulange,49.3817,5.9525,France,FR,Grand Est,,2485,2485
Illfurth,47.6725,7.2650,France,FR,Grand Est,,2484,2484
Ennezat,45.8978,3.2236,France,FR,Auvergne-Rhône-Alpes,,2483,2483
Saint-Étienne-du-Grès,43.7806,4.7253,France,FR,Provence-Alpes-Côte d’Azur,,2483,2483
Kilstett,48.6756,7.8561,France,FR,Grand Est,,2482,2482
Doudeville,49.7211,0.7844,France,FR,Normandie,,2482,2482
Prémilhat,46.3133,2.5356,France,FR,Auvergne-Rhône-Alpes,,2482,2482
Porcelette,49.1564,6.6556,France,FR,Grand Est,,2480,2480
Damigni,48.4475,0.0733,France,FR,Normandie,,2479,2479
Meynes,43.8825,4.5611,France,FR,Occitanie,,2479,2479
Gambais,48.7731,1.6731,France,FR,Île-de-France,,2479,2479
Condé-sur-Sarthe,48.4319,0.0342,France,FR,Normandie,,2478,2478
Lacaune,43.7086,2.6922,France,FR,Occitanie,,2478,2478
La Lande-de-Fronsac,44.9797,-0.3811,France,FR,Nouvelle-Aquitaine,,2476,2476
Les Touches,47.4419,-1.4306,France,FR,Pays de la Loire,,2476,2476
Dabo,48.6539,7.2369,France,FR,Grand Est,,2476,2476
Verlinghem,50.6819,2.9964,France,FR,Hauts-de-France,,2475,2475
Crissey,46.8183,4.8825,France,FR,Bourgogne-Franche-Comté,,2475,2475
Saint-Mathurin-sur-Loire,47.4131,-0.3189,France,FR,Pays de la Loire,,2475,2475
Busigny,50.0336,3.4672,France,FR,Hauts-de-France,,2473,2473
Couzon-au-Mont-d’Or,45.8444,4.8289,France,FR,Auvergne-Rhône-Alpes,,2472,2472
Cannes-Écluse,48.3644,2.9883,France,FR,Île-de-France,,2472,2472
Saint-Ferréol-d’Auroure,45.3550,4.2547,France,FR,Auvergne-Rhône-Alpes,,2472,2472
Verton,50.4022,1.6494,France,FR,Hauts-de-France,,2472,2472
Sainte-Feyre,46.1383,1.9150,France,FR,Nouvelle-Aquitaine,,2472,2472
Lugrin,46.4025,6.6653,France,FR,Auvergne-Rhône-Alpes,,2470,2470
Goncelin,45.3428,5.9792,France,FR,Auvergne-Rhône-Alpes,,2470,2470
Ploumilliau,48.6800,-3.5239,France,FR,Bretagne,,2470,2470
Avessac,47.6533,-1.9897,France,FR,Pays de la Loire,,2468,2468
Samoëns,46.0839,6.7272,France,FR,Auvergne-Rhône-Alpes,,2468,2468
Audun-le-Roman,49.3703,5.8958,France,FR,Grand Est,,2467,2467
Saint-Cyprien,45.5381,4.2364,France,FR,Auvergne-Rhône-Alpes,,2466,2466
Saint-Michel-de-Maurienne,45.2183,6.4736,France,FR,Auvergne-Rhône-Alpes,,2466,2466
Oradour-sur-Glane,45.9319,1.0317,France,FR,Nouvelle-Aquitaine,,2466,2466
Bourg-de-Thizy,46.0350,4.2997,France,FR,Auvergne-Rhône-Alpes,,2465,2465
Lencloître,46.8142,0.3281,France,FR,Nouvelle-Aquitaine,,2465,2465
Villeneuve-Saint-Germain,49.3792,3.3586,France,FR,Hauts-de-France,,2464,2464
Saint-Vigor-le-Grand,49.2806,-0.6894,France,FR,Normandie,,2464,2464
Plonéis,48.0169,-4.2106,France,FR,Bretagne,,2464,2464
Châtillon-sur-Indre,46.9878,1.1736,France,FR,Centre-Val de Loire,,2464,2464
Ventiseri,41.9175,9.3836,France,FR,Corsica,,2464,2464
Le Thuit-Signol,49.2650,0.9397,France,FR,Normandie,,2463,2463
Rurange-lès-Thionville,49.2772,6.2331,France,FR,Grand Est,,2462,2462
Villebarou,47.6225,1.3233,France,FR,Centre-Val de Loire,,2462,2462
Lahonce,43.4825,-1.3911,France,FR,Nouvelle-Aquitaine,,2462,2462
Rots,49.2078,-0.4778,France,FR,Normandie,,2462,2462
Cayeux-sur-Mer,50.1808,1.4947,France,FR,Hauts-de-France,,2462,2462
Maroeuil,50.3239,2.7056,France,FR,Hauts-de-France,,2461,2461
Malestroit,47.8097,-2.3836,France,FR,Bretagne,,2460,2460
Le Chambon-sur-Lignon,45.0611,4.3025,France,FR,Auvergne-Rhône-Alpes,,2457,2457
Grenade-sur-l’Adour,43.7761,-0.4294,France,FR,Nouvelle-Aquitaine,,2456,2456
Chauché,46.8292,-1.2731,France,FR,Pays de la Loire,,2456,2456
Tucquegnieux,49.3106,5.8997,France,FR,Grand Est,,2453,2453
Vendin-lès-Béthune,50.5422,2.6064,France,FR,Hauts-de-France,,2452,2452
Saint-Geniès-Bellevue,43.6831,1.4858,France,FR,Occitanie,,2452,2452
Le Plessis-Grammoire,47.5006,-0.4300,France,FR,Pays de la Loire,,2450,2450
Kaysersberg,48.1392,7.2608,France,FR,Grand Est,,2450,2450
Pont-de-Metz,49.8800,2.2419,France,FR,Hauts-de-France,,2448,2448
Orliénas,45.6589,4.7183,France,FR,Auvergne-Rhône-Alpes,,2448,2448
Berstett,48.6792,7.6581,France,FR,Grand Est,,2448,2448
Loury,48.0014,2.0850,France,FR,Centre-Val de Loire,,2446,2446
Leval,50.1886,3.8383,France,FR,Hauts-de-France,,2445,2445
La Possonnière,47.3753,-0.6864,France,FR,Pays de la Loire,,2445,2445
Plougoumelen,47.6525,-2.9169,France,FR,Bretagne,,2444,2444
Guerlédan,48.2008,-2.9847,France,FR,Bretagne,,2444,2444
Bœrsch,48.4772,7.4408,France,FR,Grand Est,,2442,2442
La Limouzinière,46.9931,-1.5964,France,FR,Pays de la Loire,,2442,2442
Truyes,47.2728,0.8500,France,FR,Centre-Val de Loire,,2440,2440
Saint-Savinien,45.8778,-0.6806,France,FR,Nouvelle-Aquitaine,,2440,2440
Senones,48.3953,6.9817,France,FR,Grand Est,,2439,2439
Varetz,45.1939,1.4506,France,FR,Nouvelle-Aquitaine,,2439,2439
Saint-Félix,45.8008,5.9722,France,FR,Auvergne-Rhône-Alpes,,2438,2438
Satolas-et-Bonce,45.6933,5.1306,France,FR,Auvergne-Rhône-Alpes,,2438,2438
Romagné,48.3422,-1.2772,France,FR,Bretagne,,2438,2438
Saint-Jean-du-Gard,44.1047,3.8861,France,FR,Occitanie,,2436,2436
Grand-Fougeray,47.7231,-1.7331,France,FR,Bretagne,,2436,2436
Kaltenhouse,48.7908,7.8319,France,FR,Grand Est,,2435,2435
Saultain,50.3378,3.5761,France,FR,Hauts-de-France,,2435,2435
Longeville-sur-Mer,46.4247,-1.4887,France,FR,Pays de la Loire,,2435,2435
Neuville-sur-Sarthe,48.0758,0.1908,France,FR,Pays de la Loire,,2434,2434
Avesnelles,50.1175,3.9431,France,FR,Hauts-de-France,,2433,2433
Chalindrey,47.8031,5.4278,France,FR,Grand Est,,2432,2432
Frélinghien,50.7119,2.9339,France,FR,Hauts-de-France,,2431,2431
Locon,50.5703,2.6667,France,FR,Hauts-de-France,,2430,2430
Bais,48.0106,-1.2906,France,FR,Bretagne,,2430,2430
Courlay,46.7794,-0.5669,France,FR,Nouvelle-Aquitaine,,2429,2429
Saint-Mars-d’Outillé,47.8708,0.3322,France,FR,Pays de la Loire,,2429,2429
Belgentier,43.2453,5.9997,France,FR,Provence-Alpes-Côte d’Azur,,2428,2428
Villeneuve-de-Marsan,43.8931,-0.3064,France,FR,Nouvelle-Aquitaine,,2428,2428
Lewarde,50.3408,3.1686,France,FR,Hauts-de-France,,2427,2427
Saint-Martin-des-Noyers,46.7217,-1.1783,France,FR,Pays de la Loire,,2427,2427
Ennery,49.0744,2.1061,France,FR,Île-de-France,,2426,2426
Hinges,50.5653,2.6222,France,FR,Hauts-de-France,,2426,2426
Vendays-Montalivet,45.3561,-1.0606,France,FR,Nouvelle-Aquitaine,,2426,2426
Beaurepaire,46.9106,-1.0889,France,FR,Pays de la Loire,,2425,2425
Saint-Paulien,45.1364,3.8128,France,FR,Auvergne-Rhône-Alpes,,2425,2425
Plénée-Jugon,48.3642,-2.4006,France,FR,Bretagne,,2425,2425
Castets,43.8825,-1.1469,France,FR,Nouvelle-Aquitaine,,2425,2425
Cheny,47.9528,3.5342,France,FR,Bourgogne-Franche-Comté,,2424,2424
Dadonville,48.1422,2.2525,France,FR,Centre-Val de Loire,,2424,2424
Évenos,43.1700,5.8300,France,FR,Provence-Alpes-Côte d’Azur,,2423,2423
Frans,45.9914,4.7739,France,FR,Auvergne-Rhône-Alpes,,2422,2422
Entzheim,48.5347,7.6372,France,FR,Grand Est,,2422,2422
Parçay-Meslay,47.4417,0.7456,France,FR,Centre-Val de Loire,,2422,2422
Aydat,45.6603,2.9731,France,FR,Auvergne-Rhône-Alpes,,2422,2422
Lay-Saint-Christophe,48.7481,6.2006,France,FR,Grand Est,,2421,2421
Mornas,44.2025,4.7281,France,FR,Provence-Alpes-Côte d’Azur,,2420,2420
Flins-sur-Seine,48.9644,1.8728,France,FR,Île-de-France,,2419,2419
Codognan,43.7317,4.2197,France,FR,Occitanie,,2418,2418
Vaivre-et-Montoille,47.6306,6.1047,France,FR,Bourgogne-Franche-Comté,,2418,2418
Collioure,42.5256,3.0808,France,FR,Occitanie,,2418,2418
Aix-en-Othe,48.2233,3.7344,France,FR,Grand Est,,2418,2418
Sainte-Flaive-des-Loups,46.6130,-1.5808,France,FR,Pays de la Loire,,2417,2417
Mouthiers-sur-Boëme,45.5550,0.1233,France,FR,Nouvelle-Aquitaine,,2416,2416
Saint-Martin-d’Auxigny,47.2039,2.4167,France,FR,Centre-Val de Loire,,2415,2415
Gennes,47.3408,-0.2328,France,FR,Pays de la Loire,,2415,2415
Sévérac-le-Château,44.3217,3.0714,France,FR,Occitanie,,2415,2415
Carcans,45.0786,-1.0442,France,FR,Nouvelle-Aquitaine,,2415,2415
Selongey,47.5878,5.1856,France,FR,Bourgogne-Franche-Comté,,2413,2413
Laroque-d’Olmes,42.9700,1.8719,France,FR,Occitanie,,2412,2412
Casseneuil,44.4428,0.6211,France,FR,Nouvelle-Aquitaine,,2411,2411
Bazeilles,49.6772,4.9764,France,FR,Grand Est,,2411,2411
Saulnes,49.5328,5.8258,France,FR,Grand Est,,2410,2410
Château-Salins,48.8217,6.5083,France,FR,Grand Est,,2410,2410
Le Cailar,43.6758,4.2361,France,FR,Occitanie,,2410,2410
Orgerus,48.8392,1.7006,France,FR,Île-de-France,,2409,2409
Recquignies,50.2808,4.0408,France,FR,Hauts-de-France,,2408,2408
Les Landes-Genusson,46.9656,-1.1183,France,FR,Pays de la Loire,,2407,2407
Mirefleurs,45.6931,3.2236,France,FR,Auvergne-Rhône-Alpes,,2406,2406
Saint-Georges-de-Commiers,45.0381,5.7036,France,FR,Auvergne-Rhône-Alpes,,2406,2406
Saint-Julien,43.6939,5.9153,France,FR,Provence-Alpes-Côte d’Azur,,2406,2406
Villejust,48.6825,2.2364,France,FR,Île-de-France,,2405,2405
Treffiagat,47.8039,-4.2633,France,FR,Bretagne,,2405,2405
Saint-Varent,46.8894,-0.2328,France,FR,Nouvelle-Aquitaine,,2404,2404
Courtisols,48.9856,4.5158,France,FR,Grand Est,,2404,2404
Soultzmatt,47.9617,7.2381,France,FR,Grand Est,,2402,2402
Poilly-lez-Gien,47.6778,2.5989,France,FR,Centre-Val de Loire,,2402,2402
Tréguier,48.7850,-3.2325,France,FR,Bretagne,,2401,2401
Santec,48.7031,-4.0292,France,FR,Bretagne,,2401,2401
Calenzana,42.5081,8.8553,France,FR,Corsica,,2401,2401
Yerville,49.6683,0.8961,France,FR,Normandie,,2400,2400
La Chapelle-la-Reine,48.3183,2.5717,France,FR,Île-de-France,,2400,2400
Saint-Mars-la-Jaille,47.5253,-1.1847,France,FR,Pays de la Loire,,2399,2399
Saint-Yzan-de-Soudiac,45.1403,-0.4106,France,FR,Nouvelle-Aquitaine,,2398,2398
Beaumes-de-Venise,44.1228,5.0306,France,FR,Provence-Alpes-Côte d’Azur,,2398,2398
Vallon-Pont-d’Arc,44.4069,4.3936,France,FR,Auvergne-Rhône-Alpes,,2397,2397
Herlies,50.5781,2.8542,France,FR,Hauts-de-France,,2396,2396
Saint-Lunaire,48.6344,-2.1089,France,FR,Bretagne,,2396,2396
Landas,50.4736,3.3014,France,FR,Hauts-de-France,,2395,2395
Razac-sur-l’Isle,45.1639,0.5997,France,FR,Nouvelle-Aquitaine,,2395,2395
Fégréac,47.5847,-2.0444,France,FR,Pays de la Loire,,2395,2395
Levier,46.9536,6.1186,France,FR,Bourgogne-Franche-Comté,,2395,2395
Prayssac,44.5039,1.1881,France,FR,Occitanie,,2394,2394
Génissieux,45.0836,5.0847,France,FR,Auvergne-Rhône-Alpes,,2393,2393
Saint-Paul-en-Chablais,46.3786,6.6303,France,FR,Auvergne-Rhône-Alpes,,2393,2393
Hardricourt,49.0083,1.8936,France,FR,Île-de-France,,2392,2392
Castres-Gironde,44.6964,-0.4447,France,FR,Nouvelle-Aquitaine,,2392,2392
Castelculier,44.1744,0.6928,France,FR,Nouvelle-Aquitaine,,2392,2392
Saint-Geoire-en-Valdaine,45.4569,5.6353,France,FR,Auvergne-Rhône-Alpes,,2390,2390
Montreuil-sur-Ille,48.3072,-1.6692,France,FR,Bretagne,,2389,2389
Bagnoles-de-l’Orne,48.5550,-0.4111,France,FR,Normandie,,2388,2388
Sayat,45.8264,3.0525,France,FR,Auvergne-Rhône-Alpes,,2387,2387
Garancières,48.8219,1.7547,France,FR,Île-de-France,,2387,2387
Naveil,47.7933,1.0297,France,FR,Centre-Val de Loire,,2386,2386
Gièvres,47.2764,1.6689,France,FR,Centre-Val de Loire,,2386,2386
Montboucher-sur-Jabron,44.5547,4.8086,France,FR,Auvergne-Rhône-Alpes,,2385,2385
Saint-Médard-de-Guizières,45.0153,-0.0589,France,FR,Nouvelle-Aquitaine,,2385,2385
Saint-Amour,46.4356,5.3431,France,FR,Bourgogne-Franche-Comté,,2385,2385
Sainte-Reine-de-Bretagne,47.4406,-2.1939,France,FR,Pays de la Loire,,2385,2385
Saulieu,47.2800,4.2286,France,FR,Bourgogne-Franche-Comté,,2385,2385
Saint-Ouen-de-Thouberville,49.3567,0.8878,France,FR,Normandie,,2382,2382
Nersac,45.6258,0.0508,France,FR,Nouvelle-Aquitaine,,2382,2382
Puymoyen,45.6136,0.1808,France,FR,Nouvelle-Aquitaine,,2381,2381
Saint-Witz,49.0917,2.5683,France,FR,Île-de-France,,2381,2381
Cepoy,48.0464,2.7369,France,FR,Centre-Val de Loire,,2381,2381
Daux,43.6939,1.2692,France,FR,Occitanie,,2381,2381
Saint-Marcel-d’Ardèche,44.3272,4.6169,France,FR,Auvergne-Rhône-Alpes,,2381,2381
Mieussy,46.1342,6.5228,France,FR,Auvergne-Rhône-Alpes,,2380,2380
Bouvigny-Boyeffles,50.4214,2.6722,France,FR,Hauts-de-France,,2379,2379
Ungersheim,47.8786,7.3047,France,FR,Grand Est,,2379,2379
Semussac,45.6000,-0.9125,France,FR,Nouvelle-Aquitaine,,2379,2379
Airaines,49.9650,1.9433,France,FR,Hauts-de-France,,2379,2379
Les Rosiers-sur-Loire,47.3514,-0.2253,France,FR,Pays de la Loire,,2379,2379
Sailly-Labourse,50.5017,2.6942,France,FR,Hauts-de-France,,2377,2377
Lavans-lès-Saint-Claude,46.3861,5.7822,France,FR,Bourgogne-Franche-Comté,,2377,2377
Martres-Tolosane,43.1986,1.0108,France,FR,Occitanie,,2376,2376
Pougues-les-Eaux,47.0744,3.1014,France,FR,Bourgogne-Franche-Comté,,2375,2375
Le Russey,47.1628,6.7300,France,FR,Bourgogne-Franche-Comté,,2375,2375
Sathonay-Village,45.8333,4.8783,France,FR,Auvergne-Rhône-Alpes,,2374,2374
Firmi,44.5400,2.3108,France,FR,Occitanie,,2374,2374
Peille,43.8025,7.4017,France,FR,Provence-Alpes-Côte d’Azur,,2373,2373
Ossun,43.1839,-0.0264,France,FR,Occitanie,,2372,2372
Brazey-en-Plaine,47.1350,5.2172,France,FR,Bourgogne-Franche-Comté,,2371,2371
Rosenau,47.6372,7.5358,France,FR,Grand Est,,2368,2368
Abondant,48.7847,1.4392,France,FR,Centre-Val de Loire,,2368,2368
Aubord,43.7569,4.3122,France,FR,Occitanie,,2367,2367
Saint-Georges-les-Bains,44.8611,4.8092,France,FR,Auvergne-Rhône-Alpes,,2367,2367
Longlaville,49.5342,5.7986,France,FR,Grand Est,,2363,2363
Noyelles-lès-Vermelles,50.4894,2.7258,France,FR,Hauts-de-France,,2362,2362
Sain-Bel,45.8103,4.5981,France,FR,Auvergne-Rhône-Alpes,,2362,2362
Saint-Martin-des-Champs,48.6694,-1.3311,France,FR,Normandie,,2362,2362
Saint-Saëns,49.6722,1.2831,France,FR,Normandie,,2362,2362
Calmont,43.2867,1.6342,France,FR,Occitanie,,2362,2362
Courchevel,45.4347,6.6378,France,FR,Auvergne-Rhône-Alpes,,2362,2362
Conflans-en-Jarnisy,49.1675,5.8567,France,FR,Grand Est,,2361,2361
Réding,48.7514,7.1069,France,FR,Grand Est,,2361,2361
Saint-Genix-sur-Guiers,45.6006,5.6344,France,FR,Auvergne-Rhône-Alpes,,2361,2361
Palaja,43.1728,2.3853,France,FR,Occitanie,,2359,2359
Branges,46.6450,5.1744,France,FR,Bourgogne-Franche-Comté,,2359,2359
Saint-Maurice-sur-Dargoire,45.5822,4.6311,France,FR,Auvergne-Rhône-Alpes,,2358,2358
Hadol,48.0911,6.4783,France,FR,Grand Est,,2358,2358
Jaux,49.3894,2.7761,France,FR,Hauts-de-France,,2356,2356
Marigny,49.0989,-1.2406,France,FR,Normandie,,2356,2356
Saint-Sulpice-sur-Lèze,43.3289,1.3219,France,FR,Occitanie,,2356,2356
Charvieu-Chavagneux,45.7457,5.1533,France,FR,Auvergne-Rhône-Alpes,,2355,2355
Richardménil,48.5947,6.1697,France,FR,Grand Est,,2354,2354
Oissery,49.0706,2.8167,France,FR,Île-de-France,,2354,2354
Fruges,50.5147,2.1339,France,FR,Hauts-de-France,,2354,2354
Vignacourt,50.0111,2.1950,France,FR,Hauts-de-France,,2354,2354
Chirens,45.4139,5.5558,France,FR,Auvergne-Rhône-Alpes,,2352,2352
Samoreau,48.4253,2.7542,France,FR,Île-de-France,,2351,2351
Marzan,47.5408,-2.3239,France,FR,Bretagne,,2351,2351
Valençay,47.1606,1.5661,France,FR,Centre-Val de Loire,,2351,2351
La Richardais,48.6064,-2.0350,France,FR,Bretagne,,2349,2349
Écuelles,48.3525,2.8217,France,FR,Île-de-France,,2349,2349
Coulonges-sur-l’Autize,46.4833,-0.5992,France,FR,Nouvelle-Aquitaine,,2349,2349
Saint-Denis-la-Chevasse,46.8219,-1.3586,France,FR,Pays de la Loire,,2349,2349
La Croix-en-Touraine,47.3367,0.9906,France,FR,Centre-Val de Loire,,2348,2348
Saint-Agrève,45.0100,4.3961,France,FR,Auvergne-Rhône-Alpes,,2347,2347
La Londe,49.3061,0.9531,France,FR,Normandie,,2346,2346
Bubry,47.9636,-3.1731,France,FR,Bretagne,,2346,2346
Boulieu-lès-Annonay,45.2706,4.6664,France,FR,Auvergne-Rhône-Alpes,,2345,2345
Landaul,47.7483,-3.0761,France,FR,Bretagne,,2345,2345
Longperrier,49.0508,2.6644,France,FR,Île-de-France,,2344,2344
Cintré,48.1056,-1.8722,France,FR,Bretagne,,2344,2344
Domagné,48.0703,-1.3914,France,FR,Bretagne,,2344,2344
Saint-Michel-en-l’Herm,46.3544,-1.2486,France,FR,Pays de la Loire,,2344,2344
Septeuil,48.8925,1.6814,France,FR,Île-de-France,,2343,2343
Séez,45.6228,6.8008,France,FR,Auvergne-Rhône-Alpes,,2342,2342
Riaillé,47.5189,-1.2956,France,FR,Pays de la Loire,,2342,2342
Péchabou,43.5011,1.5083,France,FR,Occitanie,,2341,2341
Corbehem,50.3356,3.0492,France,FR,Hauts-de-France,,2339,2339
Rochefort-sur-Loire,47.3571,-0.6570,France,FR,Pays de la Loire,,2339,2339
Jullouville-les-Pins,48.7747,-1.5658,France,FR,Normandie,,2338,2338
Saint-Brandan,48.3894,-2.8700,France,FR,Bretagne,,2338,2338
Lamastre,44.9856,4.5808,France,FR,Auvergne-Rhône-Alpes,,2338,2338
Penne-d’Agenais,44.3886,0.8189,France,FR,Nouvelle-Aquitaine,,2338,2338
La Forêt-sur-Sèvre,46.7700,-0.6497,France,FR,Nouvelle-Aquitaine,,2338,2338
Vihiers,47.1467,-0.5336,France,FR,Pays de la Loire,,2338,2338
Vertus,48.9044,4.0033,France,FR,Grand Est,,2337,2337
Lézat-sur-Lèze,43.2761,1.3469,France,FR,Occitanie,,2336,2336
Floing,49.7219,4.9303,France,FR,Grand Est,,2335,2335
Landeronde,46.6581,-1.5714,France,FR,Pays de la Loire,,2335,2335
Valleroy,49.2119,5.9356,France,FR,Grand Est,,2334,2334
Gaillan-en-Médoc,45.3253,-0.9547,France,FR,Nouvelle-Aquitaine,,2334,2334
Guillestre,44.6603,6.6492,France,FR,Provence-Alpes-Côte d’Azur,,2334,2334
Luzinay,45.5889,4.9539,France,FR,Auvergne-Rhône-Alpes,,2333,2333
La Chapelle-Saint-Aubin,48.0353,0.1606,France,FR,Pays de la Loire,,2331,2331
Laigné-en-Belin,47.8781,0.2297,France,FR,Pays de la Loire,,2331,2331
Casson,47.3858,-1.5594,France,FR,Pays de la Loire,,2331,2331
Flavin,44.2889,2.6061,France,FR,Occitanie,,2331,2331
Louargat,48.5656,-3.3389,France,FR,Bretagne,,2331,2331
La Roquebrussanne,43.3403,5.9764,France,FR,Provence-Alpes-Côte d’Azur,,2329,2329
Villers-sous-Saint-Leu,49.2125,2.3981,France,FR,Hauts-de-France,,2327,2327
Seurre,46.9986,5.1467,France,FR,Bourgogne-Franche-Comté,,2326,2326
Saulcy-sur-Meurthe,48.2364,6.9597,France,FR,Grand Est,,2326,2326
Maussane-les-Alpilles,43.7217,4.8039,France,FR,Provence-Alpes-Côte d’Azur,,2326,2326
Aumetz,49.4178,5.9444,France,FR,Grand Est,,2325,2325
Tigy,47.7950,2.1983,France,FR,Centre-Val de Loire,,2325,2325
Nouan-le-Fuzelier,47.5369,2.0381,France,FR,Centre-Val de Loire,,2324,2324
Haulchin,50.3178,3.4367,France,FR,Hauts-de-France,,2323,2323
Sessenheim,48.7969,7.9864,France,FR,Grand Est,,2323,2323
Fontcouverte,45.7717,-0.5914,France,FR,Nouvelle-Aquitaine,,2323,2323
Saint-Pierre-de-Varengeville,49.5017,0.9328,France,FR,Normandie,,2323,2323
Maubourguet,43.4681,0.0356,France,FR,Occitanie,,2322,2322
Meymac,45.5358,2.1469,France,FR,Nouvelle-Aquitaine,,2322,2322
Nesle,49.7581,2.9100,France,FR,Hauts-de-France,,2321,2321
Treffléan,47.6814,-2.6131,France,FR,Bretagne,,2321,2321
